ACC:255,A53,Withdraws-AT,2021-04-28,241.88,ACC:255
startNode,endNode,relationship,time,amount,AT
ACC:256,A125,Withdraws-AT,2020-08-16,558.32,ACC:256
startNode,endNode,relationship,time,amount,AT
ACC:257,A272,Withdraws-AT,2024-06-17,208.68,ACC:257
startNode,endNode,relationship,time,amount,AT
ACC:258,A7,Withdraws-AT,2021-06-23,659.15,ACC:258
startNode,endNode,relationship,time,amount,AT
ACC:259,A558,Withdraws-AT,2021-06-18,377.84,ACC:259
startNode,endNode,relationship,time,amount,AT
ACC:260,A418,Withdraws-AT,2020-08-24,838.62,ACC:260
startNode,endNode,relationship,time,amount,AT
ACC:261,A73,Withdraws-AT,2020-06-01,655.83,ACC:261
startNode,endNode,relationship,time,amount,AT
ACC:262,A296,Withdraws-AT,2024-08-31,790.7,ACC:262
startNode,endNode,relationship,time,amount,AT
ACC:263,A282,Withdraws-AT,2021-01-11,470.91,ACC:263
startNode,endNode,relationship,time,amount,AT
ACC:264,A103,Withdraws-AT,2024-06-11,406.55,ACC:264
startNode,endNode,relationship,time,amount,AT
ACC:265,A358,Withdraws-AT,2024-09-06,717.6,ACC:265
startNode,endNode,relationship,time,amount,AT
ACC:266,A122,Withdraws-AT,2024-03-26,134.98,ACC:266
startNode,endNode,relationship,time,amount,AT
ACC:267,A106,Withdraws-AT,2024-12-05,86.73,ACC:267
startNode,endNode,relationship,time,amount,AT
ACC:268,A443,Withdraws-AT,2020-12-15,858.95,ACC:268
startNode,endNode,relationship,time,amount,AT
ACC:269,A559,Withdraws-AT,2022-11-16,596.93,ACC:269
startNode,endNode,relationship,time,amount,AT
ACC:270,A451,Withdraws-AT,2023-06-11,487.87,ACC:270
startNode,endNode,relationship,time,amount,AT
ACC:271,A233,Withdraws-AT,2021-03-10,709.09,ACC:271
startNode,endNode,relationship,time,amount,AT
ACC:272,A422,Withdraws-AT,2021-05-05,592.54,ACC:272
startNode,endNode,relationship,time,amount,AT
ACC:273,A309,Withdraws-AT,2024-06-05,784.57,ACC:273
startNode,endNode,relationship,time,amount,AT
ACC:274,A329,Withdraws-AT,2021-09-26,295.4,ACC:274
startNode,endNode,relationship,time,amount,AT
ACC:275,A576,Withdraws-AT,2022-05-25,933.01,ACC:275
startNode,endNode,relationship,time,amount,AT
ACC:276,A217,Withdraws-AT,2025-05-13,959.23,ACC:276
startNode,endNode,relationship,time,amount,AT
ACC:277,A504,Withdraws-AT,2023-05-04,285.39,ACC:277
startNode,endNode,relationship,time,amount,AT
ACC:278,A258,Withdraws-AT,2025-12-30,867.89,ACC:278
startNode,endNode,relationship,time,amount,AT
ACC:279,A129,Withdraws-AT,2021-10-08,726.15,ACC:279
startNode,endNode,relationship,time,amount,AT
ACC:280,A158,Withdraws-AT,2021-04-30,313.84,ACC:280
startNode,endNode,relationship,time,amount,AT
ACC:281,A600,Withdraws-AT,2024-04-21,558.4,ACC:281
startNode,endNode,relationship,time,amount,AT
ACC:282,A237,Withdraws-AT,2023-12-15,65.28,ACC:282
startNode,endNode,relationship,time,amount,AT
ACC:283,A208,Withdraws-AT,2024-12-28,877.4,ACC:283
startNode,endNode,relationship,time,amount,AT
ACC:284,A507,Withdraws-AT,2025-05-27,573.03,ACC:284
startNode,endNode,relationship,time,amount,AT
ACC:285,A560,Withdraws-AT,2023-01-01,705.22,ACC:285
startNode,endNode,relationship,time,amount,AT
ACC:286,A119,Withdraws-AT,2023-10-17,55.09,ACC:286
startNode,endNode,relationship,time,amount,AT
ACC:287,A493,Withdraws-AT,2024-09-07,270.74,ACC:287
startNode,endNode,relationship,time,amount,AT
ACC:288,A6,Withdraws-AT,2021-01-03,285.07,ACC:288
startNode,endNode,relationship,time,amount,AT
ACC:289,A539,Withdraws-AT,2025-11-29,484.51,ACC:289
startNode,endNode,relationship,time,amount,AT
ACC:290,A75,Withdraws-AT,2023-06-11,980.18,ACC:290
startNode,endNode,relationship,time,amount,AT
ACC:291,A242,Withdraws-AT,2020-11-06,628.06,ACC:291
startNode,endNode,relationship,time,amount,AT
ACC:292,A271,Withdraws-AT,2022-08-08,176.54,ACC:292
startNode,endNode,relationship,time,amount,AT
ACC:293,A579,Withdraws-AT,2025-06-20,676.1,ACC:293
startNode,endNode,relationship,time,amount,AT
ACC:294,A418,Withdraws-AT,2023-09-11,245.04,ACC:294
startNode,endNode,relationship,time,amount,AT
ACC:295,A485,Withdraws-AT,2024-07-11,653.12,ACC:295
startNode,endNode,relationship,time,amount,AT
ACC:296,A66,Withdraws-AT,2022-08-22,918.64,ACC:296
startNode,endNode,relationship,time,amount,AT
ACC:297,A474,Withdraws-AT,2022-09-23,121.97,ACC:297
startNode,endNode,relationship,time,amount,AT
ACC:298,A290,Withdraws-AT,2021-07-28,683.03,ACC:298
startNode,endNode,relationship,time,amount,AT
ACC:299,A510,Withdraws-AT,2023-03-16,360.43,ACC:299
startNode,endNode,relationship,time,amount,AT
ACC:300,A102,Withdraws-AT,2021-05-06,578.95,ACC:300
startNode,endNode,relationship,time,amount,AT
ACC:301,A115,Withdraws-AT,2024-02-03,771.92,ACC:301
startNode,endNode,relationship,time,amount,AT
ACC:302,A90,Withdraws-AT,2021-08-18,384.72,ACC:302
startNode,endNode,relationship,time,amount,AT
ACC:303,A376,Withdraws-AT,2024-12-28,301.84,ACC:303
startNode,endNode,relationship,time,amount,AT
ACC:304,A363,Withdraws-AT,2024-07-15,277.7,ACC:304
startNode,endNode,relationship,time,amount,AT
ACC:305,A101,Withdraws-AT,2025-03-26,810.6,ACC:305
startNode,endNode,relationship,time,amount,AT
ACC:306,A252,Withdraws-AT,2023-08-10,370.74,ACC:306
startNode,endNode,relationship,time,amount,AT
ACC:307,A325,Withdraws-AT,2020-08-29,847.16,ACC:307
startNode,endNode,relationship,time,amount,AT
ACC:308,A55,Withdraws-AT,2025-04-10,288.72,ACC:308
startNode,endNode,relationship,time,amount,AT
ACC:309,A527,Withdraws-AT,2020-10-10,903.52,ACC:309
startNode,endNode,relationship,time,amount,AT
ACC:310,A336,Withdraws-AT,2024-03-22,130.75,ACC:310
startNode,endNode,relationship,time,amount,AT
ACC:311,A334,Withdraws-AT,2025-06-29,779.04,ACC:311
startNode,endNode,relationship,time,amount,AT
ACC:312,A586,Withdraws-AT,2020-11-09,574.53,ACC:312
startNode,endNode,relationship,time,amount,AT
ACC:313,A158,Withdraws-AT,2024-02-16,490.35,ACC:313
startNode,endNode,relationship,time,amount,AT
ACC:314,A204,Withdraws-AT,2025-05-29,528.25,ACC:314
startNode,endNode,relationship,time,amount,AT
ACC:315,A131,Withdraws-AT,2024-02-09,715.19,ACC:315
startNode,endNode,relationship,time,amount,AT
ACC:316,A434,Withdraws-AT,2024-10-14,258.3,ACC:316
startNode,endNode,relationship,time,amount,AT
ACC:317,A82,Withdraws-AT,2023-07-13,286.36,ACC:317
startNode,endNode,relationship,time,amount,AT
ACC:318,A391,Withdraws-AT,2021-06-30,449.31,ACC:318
startNode,endNode,relationship,time,amount,AT
ACC:319,A531,Withdraws-AT,2024-01-07,152.86,ACC:319
startNode,endNode,relationship,time,amount,AT
ACC:320,A416,Withdraws-AT,2022-05-20,42.36,ACC:320
startNode,endNode,relationship,time,amount,AT
ACC:321,A279,Withdraws-AT,2021-11-26,761.84,ACC:321
startNode,endNode,relationship,time,amount,AT
ACC:322,A340,Withdraws-AT,2024-06-25,927.73,ACC:322
startNode,endNode,relationship,time,amount,AT
ACC:323,A112,Withdraws-AT,2020-02-10,51.7,ACC:323
startNode,endNode,relationship,time,amount,AT
ACC:324,A371,Withdraws-AT,2022-11-12,224.98,ACC:324
startNode,endNode,relationship,time,amount,AT
ACC:325,A474,Withdraws-AT,2024-08-04,963.6,ACC:325
startNode,endNode,relationship,time,amount,AT
ACC:326,A8,Withdraws-AT,2022-02-23,520.52,ACC:326
startNode,endNode,relationship,time,amount,AT
ACC:327,A71,Withdraws-AT,2024-11-25,548.79,ACC:327
startNode,endNode,relationship,time,amount,AT
ACC:328,A560,Withdraws-AT,2025-04-07,881.72,ACC:328
startNode,endNode,relationship,time,amount,AT
ACC:329,A139,Withdraws-AT,2024-10-10,550.33,ACC:329
startNode,endNode,relationship,time,amount,AT
ACC:330,A364,Withdraws-AT,2020-04-13,372.9,ACC:330
startNode,endNode,relationship,time,amount,AT
ACC:331,A165,Withdraws-AT,2021-04-20,476.26,ACC:331
startNode,endNode,relationship,time,amount,AT
ACC:332,A492,Withdraws-AT,2024-06-14,693.67,ACC:332
startNode,endNode,relationship,time,amount,AT
ACC:333,A167,Withdraws-AT,2025-01-02,609.7,ACC:333
startNode,endNode,relationship,time,amount,AT
ACC:334,A279,Withdraws-AT,2022-03-08,227.88,ACC:334
startNode,endNode,relationship,time,amount,AT
ACC:335,A6,Withdraws-AT,2024-05-29,718.28,ACC:335
startNode,endNode,relationship,time,amount,AT
ACC:336,A439,Withdraws-AT,2020-10-04,62.71,ACC:336
startNode,endNode,relationship,time,amount,AT
ACC:337,A399,Withdraws-AT,2021-01-08,723.45,ACC:337
startNode,endNode,relationship,time,amount,AT
ACC:338,A600,Withdraws-AT,2023-12-23,433.79,ACC:338
startNode,endNode,relationship,time,amount,AT
ACC:339,A361,Withdraws-AT,2023-04-24,949.89,ACC:339
startNode,endNode,relationship,time,amount,AT
ACC:340,A354,Withdraws-AT,2020-11-05,240.91,ACC:340
startNode,endNode,relationship,time,amount,AT
ACC:341,A165,Withdraws-AT,2020-02-04,340.0,ACC:341
startNode,endNode,relationship,time,amount,AT
ACC:342,A466,Withdraws-AT,2020-04-27,178.15,ACC:342
startNode,endNode,relationship,time,amount,AT
ACC:343,A200,Withdraws-AT,2023-04-15,968.69,ACC:343
startNode,endNode,relationship,time,amount,AT
ACC:344,A579,Withdraws-AT,2024-08-09,570.54,ACC:344
startNode,endNode,relationship,time,amount,AT
ACC:345,A154,Withdraws-AT,2023-01-05,400.66,ACC:345
startNode,endNode,relationship,time,amount,AT
ACC:346,A354,Withdraws-AT,2021-03-13,757.1,ACC:346
startNode,endNode,relationship,time,amount,AT
ACC:347,A266,Withdraws-AT,2025-11-09,796.78,ACC:347
startNode,endNode,relationship,time,amount,AT
ACC:348,A420,Withdraws-AT,2021-08-16,452.15,ACC:348
startNode,endNode,relationship,time,amount,AT
ACC:349,A517,Withdraws-AT,2021-10-01,103.2,ACC:349
startNode,endNode,relationship,time,amount,AT
ACC:350,A431,Withdraws-AT,2021-10-11,853.71,ACC:350
startNode,endNode,relationship,time,amount,AT
ACC:351,A417,Withdraws-AT,2023-04-10,945.21,ACC:351
startNode,endNode,relationship,time,amount,AT
ACC:352,A128,Withdraws-AT,2024-08-12,165.02,ACC:352
startNode,endNode,relationship,time,amount,AT
ACC:353,A65,Withdraws-AT,2020-01-08,948.83,ACC:353
startNode,endNode,relationship,time,amount,AT
ACC:354,A305,Withdraws-AT,2025-02-03,718.17,ACC:354
startNode,endNode,relationship,time,amount,AT
ACC:355,A165,Withdraws-AT,2023-01-08,225.79,ACC:355
startNode,endNode,relationship,time,amount,AT
ACC:356,A284,Withdraws-AT,2021-11-06,188.27,ACC:356
startNode,endNode,relationship,time,amount,AT
ACC:357,A94,Withdraws-AT,2021-09-28,801.61,ACC:357
startNode,endNode,relationship,time,amount,AT
ACC:358,A54,Withdraws-AT,2024-08-10,933.04,ACC:358
startNode,endNode,relationship,time,amount,AT
ACC:359,A389,Withdraws-AT,2023-07-24,579.4,ACC:359
startNode,endNode,relationship,time,amount,AT
ACC:360,A172,Withdraws-AT,2025-05-25,584.31,ACC:360
startNode,endNode,relationship,time,amount,AT
ACC:361,A561,Withdraws-AT,2020-05-06,243.99,ACC:361
startNode,endNode,relationship,time,amount,AT
ACC:362,A514,Withdraws-AT,2021-07-14,576.01,ACC:362
startNode,endNode,relationship,time,amount,AT
ACC:363,A537,Withdraws-AT,2022-04-03,778.19,ACC:363
startNode,endNode,relationship,time,amount,AT
ACC:364,A214,Withdraws-AT,2022-02-06,762.01,ACC:364
startNode,endNode,relationship,time,amount,AT
ACC:365,A275,Withdraws-AT,2021-10-08,709.74,ACC:365
startNode,endNode,relationship,time,amount,AT
ACC:366,A182,Withdraws-AT,2024-07-11,160.73,ACC:366
startNode,endNode,relationship,time,amount,AT
ACC:367,A517,Withdraws-AT,2023-04-22,9.28,ACC:367
startNode,endNode,relationship,time,amount,AT
ACC:368,A288,Withdraws-AT,2023-12-14,428.92,ACC:368
startNode,endNode,relationship,time,amount,AT
ACC:369,A20,Withdraws-AT,2025-06-22,976.25,ACC:369
startNode,endNode,relationship,time,amount,AT
ACC:370,A449,Withdraws-AT,2020-05-15,113.67,ACC:370
startNode,endNode,relationship,time,amount,AT
ACC:371,A456,Withdraws-AT,2020-04-11,200.95,ACC:371
startNode,endNode,relationship,time,amount,AT
ACC:372,A427,Withdraws-AT,2020-05-01,173.23,ACC:372
startNode,endNode,relationship,time,amount,AT
ACC:373,A103,Withdraws-AT,2021-05-22,748.24,ACC:373
startNode,endNode,relationship,time,amount,AT
ACC:374,A178,Withdraws-AT,2025-06-16,526.46,ACC:374
startNode,endNode,relationship,time,amount,AT
ACC:375,A477,Withdraws-AT,2022-03-10,216.74,ACC:375
startNode,endNode,relationship,time,amount,AT
ACC:376,A413,Withdraws-AT,2021-11-07,247.02,ACC:376
startNode,endNode,relationship,time,amount,AT
ACC:377,A461,Withdraws-AT,2020-10-23,768.49,ACC:377
startNode,endNode,relationship,time,amount,AT
ACC:378,A119,Withdraws-AT,2021-04-08,183.09,ACC:378
startNode,endNode,relationship,time,amount,AT
ACC:379,A525,Withdraws-AT,2020-05-06,876.8,ACC:379
startNode,endNode,relationship,time,amount,AT
ACC:380,A78,Withdraws-AT,2023-07-19,116.7,ACC:380
startNode,endNode,relationship,time,amount,AT
ACC:381,A594,Withdraws-AT,2025-11-11,646.51,ACC:381
startNode,endNode,relationship,time,amount,AT
ACC:382,A128,Withdraws-AT,2023-09-22,655.52,ACC:382
startNode,endNode,relationship,time,amount,AT
ACC:383,A232,Withdraws-AT,2022-11-02,993.22,ACC:383
startNode,endNode,relationship,time,amount,AT
ACC:384,A361,Withdraws-AT,2021-10-25,691.75,ACC:384
startNode,endNode,relationship,time,amount,AT
ACC:385,A373,Withdraws-AT,2024-12-08,173.13,ACC:385
startNode,endNode,relationship,time,amount,AT
ACC:386,A271,Withdraws-AT,2021-11-02,357.71,ACC:386
startNode,endNode,relationship,time,amount,AT
ACC:387,A230,Withdraws-AT,2021-08-22,775.18,ACC:387
startNode,endNode,relationship,time,amount,AT
ACC:388,A159,Withdraws-AT,2023-08-14,162.28,ACC:388
startNode,endNode,relationship,time,amount,AT
ACC:389,A436,Withdraws-AT,2022-06-28,878.89,ACC:389
startNode,endNode,relationship,time,amount,AT
ACC:390,A573,Withdraws-AT,2025-05-05,686.93,ACC:390
startNode,endNode,relationship,time,amount,AT
ACC:391,A496,Withdraws-AT,2024-12-09,804.31,ACC:391
startNode,endNode,relationship,time,amount,AT
ACC:392,A104,Withdraws-AT,2020-08-09,628.39,ACC:392
startNode,endNode,relationship,time,amount,AT
ACC:393,A508,Withdraws-AT,2022-06-28,946.8,ACC:393
startNode,endNode,relationship,time,amount,AT
ACC:394,A96,Withdraws-AT,2021-11-30,337.07,ACC:394
startNode,endNode,relationship,time,amount,AT
ACC:395,A525,Withdraws-AT,2025-12-18,190.32,ACC:395
startNode,endNode,relationship,time,amount,AT
ACC:396,A79,Withdraws-AT,2023-03-14,615.21,ACC:396
startNode,endNode,relationship,time,amount,AT
ACC:397,A341,Withdraws-AT,2021-01-17,199.15,ACC:397
startNode,endNode,relationship,time,amount,AT
ACC:398,A281,Withdraws-AT,2024-08-19,357.26,ACC:398
startNode,endNode,relationship,time,amount,AT
ACC:399,A88,Withdraws-AT,2020-03-31,923.71,ACC:399
startNode,endNode,relationship,time,amount,AT
ACC:400,A82,Withdraws-AT,2020-12-12,157.65,ACC:400
startNode,endNode,relationship,time,amount,AT
ACC:401,A441,Withdraws-AT,2021-08-25,694.61,ACC:401
startNode,endNode,relationship,time,amount,AT
ACC:402,A256,Withdraws-AT,2020-09-01,464.13,ACC:402
startNode,endNode,relationship,time,amount,AT
ACC:403,A250,Withdraws-AT,2022-06-20,499.96,ACC:403
startNode,endNode,relationship,time,amount,AT
ACC:404,A65,Withdraws-AT,2023-02-07,855.73,ACC:404
startNode,endNode,relationship,time,amount,AT
ACC:405,A527,Withdraws-AT,2025-10-17,401.21,ACC:405
startNode,endNode,relationship,time,amount,AT
ACC:406,A224,Withdraws-AT,2022-10-24,957.95,ACC:406
startNode,endNode,relationship,time,amount,AT
ACC:407,A385,Withdraws-AT,2020-04-27,145.76,ACC:407
startNode,endNode,relationship,time,amount,AT
ACC:408,A101,Withdraws-AT,2023-08-01,817.43,ACC:408
startNode,endNode,relationship,time,amount,AT
ACC:409,A194,Withdraws-AT,2022-07-16,609.69,ACC:409
startNode,endNode,relationship,time,amount,AT
ACC:410,A30,Withdraws-AT,2021-12-17,125.77,ACC:410
startNode,endNode,relationship,time,amount,AT
ACC:411,A194,Withdraws-AT,2020-10-28,662.08,ACC:411
startNode,endNode,relationship,time,amount,AT
ACC:412,A413,Withdraws-AT,2025-04-14,603.3,ACC:412
startNode,endNode,relationship,time,amount,AT
ACC:413,A78,Withdraws-AT,2025-09-13,609.83,ACC:413
startNode,endNode,relationship,time,amount,AT
ACC:414,A354,Withdraws-AT,2020-09-09,750.0,ACC:414
startNode,endNode,relationship,time,amount,AT
ACC:415,A61,Withdraws-AT,2024-11-06,108.01,ACC:415
startNode,endNode,relationship,time,amount,AT
ACC:416,A397,Withdraws-AT,2024-06-27,471.27,ACC:416
startNode,endNode,relationship,time,amount,AT
ACC:417,A418,Withdraws-AT,2025-10-09,278.99,ACC:417
startNode,endNode,relationship,time,amount,AT
ACC:418,A387,Withdraws-AT,2021-02-08,714.7,ACC:418
startNode,endNode,relationship,time,amount,AT
ACC:419,A79,Withdraws-AT,2022-03-28,747.19,ACC:419
startNode,endNode,relationship,time,amount,AT
ACC:420,A474,Withdraws-AT,2025-08-25,207.07,ACC:420
startNode,endNode,relationship,time,amount,AT
ACC:421,A414,Withdraws-AT,2021-07-18,834.48,ACC:421
startNode,endNode,relationship,time,amount,AT
ACC:422,A413,Withdraws-AT,2020-01-04,645.02,ACC:422
startNode,endNode,relationship,time,amount,AT
ACC:423,A70,Withdraws-AT,2024-12-02,934.65,ACC:423
startNode,endNode,relationship,time,amount,AT
ACC:424,A499,Withdraws-AT,2021-04-05,161.3,ACC:424
startNode,endNode,relationship,time,amount,AT
ACC:425,A299,Withdraws-AT,2020-10-26,978.72,ACC:425
startNode,endNode,relationship,time,amount,AT
ACC:426,A479,Withdraws-AT,2024-09-15,780.68,ACC:426
startNode,endNode,relationship,time,amount,AT
ACC:427,A437,Withdraws-AT,2020-09-07,46.58,ACC:427
startNode,endNode,relationship,time,amount,AT
ACC:428,A468,Withdraws-AT,2020-07-14,364.41,ACC:428
startNode,endNode,relationship,time,amount,AT
ACC:429,A71,Withdraws-AT,2021-02-11,484.15,ACC:429
startNode,endNode,relationship,time,amount,AT
ACC:430,A12,Withdraws-AT,2020-09-04,68.41,ACC:430
startNode,endNode,relationship,time,amount,AT
ACC:431,A78,Withdraws-AT,2024-08-16,501.87,ACC:431
startNode,endNode,relationship,time,amount,AT
ACC:432,A527,Withdraws-AT,2020-10-14,830.47,ACC:432
startNode,endNode,relationship,time,amount,AT
ACC:433,A309,Withdraws-AT,2025-12-13,785.26,ACC:433
startNode,endNode,relationship,time,amount,AT
ACC:434,A349,Withdraws-AT,2022-10-25,108.34,ACC:434
startNode,endNode,relationship,time,amount,AT
ACC:435,A398,Withdraws-AT,2024-10-09,858.37,ACC:435
startNode,endNode,relationship,time,amount,AT
ACC:436,A30,Withdraws-AT,2023-07-23,150.18,ACC:436
startNode,endNode,relationship,time,amount,AT
ACC:437,A403,Withdraws-AT,2020-11-02,755.39,ACC:437
startNode,endNode,relationship,time,amount,AT
ACC:438,A120,Withdraws-AT,2024-09-16,514.41,ACC:438
startNode,endNode,relationship,time,amount,AT
ACC:439,A253,Withdraws-AT,2024-05-04,295.71,ACC:439
startNode,endNode,relationship,time,amount,AT
ACC:440,A294,Withdraws-AT,2024-10-16,943.46,ACC:440
startNode,endNode,relationship,time,amount,AT
ACC:441,A173,Withdraws-AT,2020-01-04,254.88,ACC:441
startNode,endNode,relationship,time,amount,AT
ACC:442,A486,Withdraws-AT,2024-07-15,794.88,ACC:442
startNode,endNode,relationship,time,amount,AT
ACC:443,A57,Withdraws-AT,2021-06-05,648.77,ACC:443
startNode,endNode,relationship,time,amount,AT
ACC:444,A400,Withdraws-AT,2024-03-07,301.78,ACC:444
startNode,endNode,relationship,time,amount,AT
ACC:445,A323,Withdraws-AT,2020-10-01,935.82,ACC:445
startNode,endNode,relationship,time,amount,AT
ACC:446,A160,Withdraws-AT,2025-12-23,582.47,ACC:446
startNode,endNode,relationship,time,amount,AT
ACC:447,A509,Withdraws-AT,2025-11-10,853.34,ACC:447
startNode,endNode,relationship,time,amount,AT
ACC:448,A579,Withdraws-AT,2020-10-25,990.12,ACC:448
startNode,endNode,relationship,time,amount,AT
ACC:449,A193,Withdraws-AT,2025-05-24,523.89,ACC:449
startNode,endNode,relationship,time,amount,AT
ACC:450,A155,Withdraws-AT,2024-05-17,537.19,ACC:450
startNode,endNode,relationship,time,amount,AT
ACC:451,A160,Withdraws-AT,2023-06-11,516.02,ACC:451
startNode,endNode,relationship,time,amount,AT
ACC:452,A472,Withdraws-AT,2021-08-24,981.27,ACC:452
startNode,endNode,relationship,time,amount,AT
ACC:453,A257,Withdraws-AT,2020-03-27,206.19,ACC:453
startNode,endNode,relationship,time,amount,AT
ACC:454,A586,Withdraws-AT,2025-11-30,47.61,ACC:454
startNode,endNode,relationship,time,amount,AT
ACC:455,A213,Withdraws-AT,2025-12-11,289.61,ACC:455
startNode,endNode,relationship,time,amount,AT
ACC:456,A593,Withdraws-AT,2022-04-24,471.46,ACC:456
startNode,endNode,relationship,time,amount,AT
ACC:457,A417,Withdraws-AT,2022-05-07,276.81,ACC:457
startNode,endNode,relationship,time,amount,AT
ACC:458,A450,Withdraws-AT,2021-01-22,741.16,ACC:458
startNode,endNode,relationship,time,amount,AT
ACC:459,A336,Withdraws-AT,2024-03-03,605.62,ACC:459
startNode,endNode,relationship,time,amount,AT
ACC:460,A115,Withdraws-AT,2025-04-07,71.45,ACC:460
startNode,endNode,relationship,time,amount,AT
ACC:461,A499,Withdraws-AT,2024-08-22,164.56,ACC:461
startNode,endNode,relationship,time,amount,AT
ACC:462,A484,Withdraws-AT,2024-08-28,176.38,ACC:462
startNode,endNode,relationship,time,amount,AT
ACC:463,A196,Withdraws-AT,2021-09-17,595.34,ACC:463
startNode,endNode,relationship,time,amount,AT
ACC:464,A61,Withdraws-AT,2025-09-03,463.63,ACC:464
startNode,endNode,relationship,time,amount,AT
ACC:465,A42,Withdraws-AT,2022-07-13,118.27,ACC:465
startNode,endNode,relationship,time,amount,AT
ACC:466,A216,Withdraws-AT,2024-10-23,873.52,ACC:466
startNode,endNode,relationship,time,amount,AT
ACC:467,A121,Withdraws-AT,2024-07-05,369.03,ACC:467
startNode,endNode,relationship,time,amount,AT
ACC:468,A93,Withdraws-AT,2020-09-27,687.11,ACC:468
startNode,endNode,relationship,time,amount,AT
ACC:469,A553,Withdraws-AT,2024-08-01,770.89,ACC:469
startNode,endNode,relationship,time,amount,AT
ACC:470,A410,Withdraws-AT,2021-03-07,626.38,ACC:470
startNode,endNode,relationship,time,amount,AT
ACC:471,A523,Withdraws-AT,2023-01-18,715.49,ACC:471
startNode,endNode,relationship,time,amount,AT
ACC:472,A552,Withdraws-AT,2020-12-22,29.53,ACC:472
startNode,endNode,relationship,time,amount,AT
ACC:473,A63,Withdraws-AT,2023-06-08,162.92,ACC:473
startNode,endNode,relationship,time,amount,AT
ACC:474,A591,Withdraws-AT,2022-12-28,582.09,ACC:474
startNode,endNode,relationship,time,amount,AT
ACC:475,A345,Withdraws-AT,2020-02-08,845.11,ACC:475
startNode,endNode,relationship,time,amount,AT
ACC:476,A12,Withdraws-AT,2024-06-19,87.99,ACC:476
startNode,endNode,relationship,time,amount,AT
ACC:477,A325,Withdraws-AT,2025-11-25,847.66,ACC:477
startNode,endNode,relationship,time,amount,AT
ACC:478,A8,Withdraws-AT,2024-07-29,303.47,ACC:478
startNode,endNode,relationship,time,amount,AT
ACC:479,A342,Withdraws-AT,2021-02-22,551.27,ACC:479
startNode,endNode,relationship,time,amount,AT
ACC:480,A147,Withdraws-AT,2022-01-08,487.4,ACC:480
startNode,endNode,relationship,time,amount,AT
ACC:481,A467,Withdraws-AT,2023-05-23,526.75,ACC:481
startNode,endNode,relationship,time,amount,AT
ACC:482,A379,Withdraws-AT,2024-10-17,358.93,ACC:482
startNode,endNode,relationship,time,amount,AT
ACC:483,A167,Withdraws-AT,2023-01-01,82.16,ACC:483
startNode,endNode,relationship,time,amount,AT
ACC:484,A46,Withdraws-AT,2020-01-06,505.44,ACC:484
startNode,endNode,relationship,time,amount,AT
ACC:485,A556,Withdraws-AT,2023-09-30,462.73,ACC:485
startNode,endNode,relationship,time,amount,AT
ACC:486,A57,Withdraws-AT,2023-09-04,529.5,ACC:486
startNode,endNode,relationship,time,amount,AT
ACC:487,A502,Withdraws-AT,2023-05-24,10.18,ACC:487
startNode,endNode,relationship,time,amount,AT
ACC:488,A147,Withdraws-AT,2024-12-15,418.14,ACC:488
startNode,endNode,relationship,time,amount,AT
ACC:489,A42,Withdraws-AT,2021-07-18,72.54,ACC:489
startNode,endNode,relationship,time,amount,AT
ACC:490,A532,Withdraws-AT,2024-09-02,967.08,ACC:490
startNode,endNode,relationship,time,amount,AT
ACC:491,A79,Withdraws-AT,2024-07-28,76.56,ACC:491
startNode,endNode,relationship,time,amount,AT
ACC:492,A124,Withdraws-AT,2023-08-16,297.9,ACC:492
startNode,endNode,relationship,time,amount,AT
ACC:493,A457,Withdraws-AT,2022-03-10,180.25,ACC:493
startNode,endNode,relationship,time,amount,AT
ACC:494,A264,Withdraws-AT,2022-04-28,851.57,ACC:494
startNode,endNode,relationship,time,amount,AT
ACC:495,A592,Withdraws-AT,2025-04-04,428.41,ACC:495
startNode,endNode,relationship,time,amount,AT
ACC:496,A9,Withdraws-AT,2025-04-15,411.92,ACC:496
startNode,endNode,relationship,time,amount,AT
ACC:497,A23,Withdraws-AT,2025-12-04,535.29,ACC:497
startNode,endNode,relationship,time,amount,AT
ACC:498,A69,Withdraws-AT,2024-03-29,818.2,ACC:498
startNode,endNode,relationship,time,amount,AT
ACC:499,A147,Withdraws-AT,2022-08-04,164.97,ACC:499
startNode,endNode,relationship,time,amount,AT
ACC:500,A123,Withdraws-AT,2020-12-17,579.14,ACC:500
startNode,endNode,relationship,time,amount,AT
ACC:501,A98,Withdraws-AT,2020-07-26,11.93,ACC:501
startNode,endNode,relationship,time,amount,AT
ACC:502,A379,Withdraws-AT,2023-07-02,245.92,ACC:502
startNode,endNode,relationship,time,amount,AT
ACC:503,A327,Withdraws-AT,2021-06-26,764.07,ACC:503
startNode,endNode,relationship,time,amount,AT
ACC:504,A545,Withdraws-AT,2021-06-04,281.56,ACC:504
startNode,endNode,relationship,time,amount,AT
ACC:505,A285,Withdraws-AT,2021-03-23,858.09,ACC:505
startNode,endNode,relationship,time,amount,AT
ACC:506,A273,Withdraws-AT,2025-05-20,580.39,ACC:506
startNode,endNode,relationship,time,amount,AT
ACC:507,A131,Withdraws-AT,2023-07-18,171.02,ACC:507
startNode,endNode,relationship,time,amount,AT
ACC:508,A344,Withdraws-AT,2025-12-17,615.47,ACC:508
startNode,endNode,relationship,time,amount,AT
